"","Model","Quantity","Year","Month"
"17153","RENAULT MASTER","15","2014","04"
"17154","RENAULT TRAFIC","212","2014","04"
"17155","VW CADDY","2792","2014","04"
"17156","VW CRAFTER","50","2014","04"
"17157","VW TRANSPORTER","2871","2014","04"
"17158","SONSTIGE","-","2014","04"
"17159","ZUSAMMEN","10898","2014","04"
"17160","RVs",NA,"2014","04"
"17161","CITROEN JUMPER","253","2014","04"
"17162","FIAT DUCATO","3840","2014","04"
"17163","FORD TRANSIT, TOURNEO","258","2014","04"
"17164","IVECO DAILY","53","2014","04"
"17165","IVECO EUROCARGO","2","2014","04"
"17166","MERCEDES SPRINTER","86","2014","04"
"17167","MERCEDES VIANO","108","2014","04"
"17168","PEUGEOT BOXER","5","2014","04"
"17169","RENAULT MASTER","5","2014","04"
"17170","VW TRANSPORTER","218","2014","04"
"17171","SONSTIGE","152","2014","04"
"17172","ZUSAMMEN","4980","2014","04"
"17173","SONSTIGE","948","2014","04"
"17174","NEUZULASSUNGEN INSGESAMT","274097","2014","04"
"17175",NA,NA,"2014","04"
"17176","1) Wegen der Trennung von Modellreihen und teilweise veränderter Segmentzuordnungen ab Januar 2014 ist der Vergleich zum Vorjahr nur bedingt möglich.- 2) Ausgewiesen werden",NA,"2014","04"
"17177","Modellreihen mit mindestens 5 neu zugelassenen Fahrzeugen (Ausnahme: Oberklasse und Sportwagen).",NA,"2014","04"
"17178","MINIS",NA,"2014","05"
"17179","CHEVROLET SPARK","31","2014","05"
"17180","CITROEN C1","238","2014","05"
"17181","FIAT PANDA","712","2014","05"
"17182","FIAT 500","2789","2014","05"
"17183","FORD KA","951","2014","05"
"17184","HYUNDAI I 10","1438","2014","05"
"17185","KIA PICANTO","519","2014","05"
"17186","LANCIA YPSILON","51","2014","05"
"17187","MITSUBISHI I-MIEV","21","2014","05"
"17188","OPEL ADAM","2070","2014","05"
"17189","OPEL AGILA","131","2014","05"
"17190","PEUGEOT 107","115","2014","05"
"17191","RENAULT TWINGO","1590","2014","05"
"17192","SEAT MII","875","2014","05"
"17193","SKODA CITIGO","1301","2014","05"
"17194","SMART FORTWO","1990","2014","05"
"17195","SUZUKI ALTO","60","2014","05"
"17196","SUZUKI SPLASH","207","2014","05"
"17197","TOYOTA AYGO","636","2014","05"
"17198","TOYOTA IQ","65","2014","05"
"17199","VW UP","4113","2014","05"
"17200","SONSTIGE","10","2014","05"
"17201","ZUSAMMEN","19913","2014","05"
"17202","SMALL_CARS",NA,"2014","05"
"17203","ALFA MITO","75","2014","05"
"17204","AUDI A1, S1","1951","2014","05"
"17205","BMW I3","255","2014","05"
"17206","CHEVROLET AVEO","11","2014","05"
"17207","CITROEN C3","1080","2014","05"
"17208","CITROEN DS3","579","2014","05"
"17209","FIAT PUNTO","486","2014","05"
"17210","FORD FIESTA","4029","2014","05"
"17211","HONDA JAZZ","591","2014","05"
"17212","HYUNDAI I 20","1452","2014","05"
"17213","KIA RIO","522","2014","05"
"17214","MAZDA 2","663","2014","05"
"17215","MINI","2585","2014","05"
"17216","MITSUBISHI MIRAGE, SPACE STAR","385","2014","05"
"17217","NISSAN JUKE","619","2014","05"
"17218","NISSAN MICRA","989","2014","05"
"17219","OPEL CORSA","4538","2014","05"
"17220","PEUGEOT 207","253","2014","05"
"17221","PEUGEOT 208","1155","2014","05"
"17222","RENAULT CLIO","2236","2014","05"
"17223","RENAULT WIND","1","2014","05"
"17224","RENAULT ZOE","106","2014","05"
"17225","SEAT IBIZA","2496","2014","05"
"17226","SKODA FABIA","3435","2014","05"
"17227","SUZUKI SWIFT","675","2014","05"
"17228","SUZUKI SX4 CLASSIC","159","2014","05"
"17229","TOYOTA YARIS","1880","2014","05"
"17230","VW POLO","4022","2014","05"
"17231","SONSTIGE","-","2014","05"
"17232","ZUSAMMEN","37228","2014","05"
"17233","COMPACT_CARS",NA,"2014","05"
"17234","ALFA GIULIETTA","213","2014","05"
"17235","AUDI A3, S3, RS3","6161","2014","05"
"17236","BMW 1ER","3891","2014","05"
"17237","BMW 2ER","359","2014","05"
"17238","CHEVROLET CRUZE","48","2014","05"
"17239","CITROEN C4","1305","2014","05"
"17240","CITROEN DS4","282","2014","05"
"17241","DACIA LOGAN","775","2014","05"
"17242","DACIA SANDERO","1793","2014","05"
"17243","FIAT BRAVO","26","2014","05"
"17244","FORD FOCUS","5110","2014","05"
"17245","HONDA CIVIC","481","2014","05"
"17246","HYUNDAI I 30","2343","2014","05"
"17247","KIA CEED","1202","2014","05"
"17248","LADA GRANTA","2","2014","05"
"17249","LANCIA DELTA","18","2014","05"
"17250","LEXUS CT","7","2014","05"
"17251","MAZDA MX-5","251","2014","05"
"17252","MAZDA 3","1256","2014","05"
"17253","MERCEDES A-KLASSE","2722","2014","05"
"17254","MITSUBISHI LANCER","71","2014","05"
"17255","NISSAN LEAF","28","2014","05"
"17256","OPEL AMPERA","5","2014","05"
"17257","OPEL ASTRA","5219","2014","05"
"17258","PEUGEOT 308","1661","2014","05"
"17259","RENAULT MEGANE","1557","2014","05"
"17260","SEAT LEON","4328","2014","05"
"17261","SEAT TOLEDO","154","2014","05"
"17262","SKODA OCTAVIA","4818","2014","05"
"17263","SKODA RAPID","1514","2014","05"
"17264","SUBARU IMPREZA","14","2014","05"
"17265","SUBARU WRX","28","2014","05"
"17266","TOYOTA AURIS","1374","2014","05"
"17267","TOYOTA COROLLA","104","2014","05"
"17268","TOYOTA PRIUS","55","2014","05"
"17269","VOLVO C30","15","2014","05"
"17270","VW BEETLE","1932","2014","05"
"17271","VW EOS","504","2014","05"
"17272","VW GOLF","20112","2014","05"
"17273","VW JETTA","114","2014","05"
"17274","SONSTIGE","4","2014","05"
"17275","ZUSAMMEN","71856","2014","05"
"17276","MIDSIZE_CARS",NA,"2014","05"
"17277","ALPINA B3","13","2014","05"
"17278","ALPINA D3","27","2014","05"
"17279","AUDI A4, S4, RS4","4813","2014","05"
"17280","AUDI A5, S5, RS5","1843","2014","05"
"17281","BMW 3ER","5343","2014","05"
"17282","BMW 4ER","1477","2014","05"
"17283","CHEVROLET MALIBU","-","2014","05"
"17284","CITROEN C5","230","2014","05"
"17285","CITROEN DS5","94","2014","05"
"17286","FORD MONDEO","1073","2014","05"
"17287","HONDA ACCORD","99","2014","05"
"17288","HYUNDAI COUPE","10","2014","05"
"17289","HYUNDAI I 40","592","2014","05"
"17290","INFINITI Q50","160","2014","05"
"17291","KIA OPTIMA","40","2014","05"
"17292","LEXUS IS","34","2014","05"
"17293","MAZDA 6","660","2014","05"
"17294","MERCEDES C-KLASSE","4016","2014","05"
"17295","MERCEDES CLA-KLASSE","980","2014","05"
"17296","OPEL CASCADA","401","2014","05"
"17297","OPEL INSIGNIA","2385","2014","05"
"17298","PEUGEOT 508","442","2014","05"
"17299","RENAULT LAGUNA","103","2014","05"
"17300","SEAT EXEO","3","2014","05"
"17301","SKODA SUPERB","1425","2014","05"
"17302","SUBARU LEGACY","54","2014","05"
"17303","SUZUKI KIZASHI","4","2014","05"
"17304","TOYOTA AVENSIS","440","2014","05"
"17305","VOLVO 40","943","2014","05"
"17306","VOLVO 60","596","2014","05"
"17307","VW PASSAT","6735","2014","05"
"17308","VW SCIROCCO","262","2014","05"
"17309","SONSTIGE","10","2014","05"
"17310","ZUSAMMEN","35307","2014","05"
"17311","EXECUTIVE_CARS",NA,"2014","05"
"17312","ALPINA B5","7","2014","05"
"17313","ALPINA D5 BITURBO","12","2014","05"
"17314","AUDI A6, S6, RS6","3744","2014","05"
"17315","BMW 5ER","3840","2014","05"
"17316","JAGUAR XF","201","2014","05"
"17317","LANCIA THEMA","-","2014","05"
"17318","LEXUS GS","9","2014","05"
"17319","MERCEDES E-KLASSE","3844","2014","05"
"17320","VOLVO 70","287","2014","05"
"17321","VOLVO 80","45","2014","05"
"17322","SONSTIGE","10","2014","05"
"17323","ZUSAMMEN","11999","2014","05"
"17324","OBERKLASSE",NA,"2014","05"
"17325","ALPINA B7 BITURBO","-","2014","05"
"17326","AUDI A7, S7, RS7","355","2014","05"
"17327","AUDI A8, S8","274","2014","05"
"17328","BENTLEY CONTINENTAL","33","2014","05"
"17329","BENTLEY MULSANNE","3","2014","05"
"17330","BMW 6ER","252","2014","05"
"17331","BMW 7ER","171","2014","05"
"17332","CADILLAC CTS","3","2014","05"
"17333","JAGUAR XJ","14","2014","05"
"17334","LEXUS LS","2","2014","05"
"17335","MASERATI QUATTROPORTE","19","2014","05"
"17336","MAYBACH","-","2014","05"
"17337","MERCEDES CL-KLASSE","4","2014","05"
"17338","MERCEDES CLS","395","2014","05"
"17339","MERCEDES S-KLASSE","905","2014","05"
"17340","PORSCHE PANAMERA","211","2014","05"
"17341","ROLLS-ROYCE GHOST","2","2014","05"
"17342","ROLLS-ROYCE PHANTOM","-","2014","05"
"17343","ROLLS-ROYCE WRAITH","3","2014","05"
"17344","TESLA MODEL S","57","2014","05"
"17345","VW PHAETON","173","2014","05"
"17346","ZUSAMMEN","2876","2014","05"
"17347","SUVs",NA,"2014","05"
"17348","ALPINA XD3 BITURBO","1","2014","05"
"17349","BMW X1","1590","2014","05"
"17350","BMW X4","194","2014","05"
"17351","CHEVROLET CAPTIVA","35","2014","05"
"17352","CHEVROLET TRAX","84","2014","05"
"17353","CITROEN C4 CACTUS","5","2014","05"
"17354","DACIA DUSTER","1758","2014","05"
"17355","FIAT SEDICI","59","2014","05"
"17356","FORD ECOSPORT","257","2014","05"
"17357","FORD KUGA","2418","2014","05"
"17358","HONDA CR-V","897","2014","05"
"17359","HYUNDAI IX 35","1697","2014","05"
"17360","INFINITI EX","9","2014","05"
"17361","INFINITI FX","39","2014","05"
"17362","KIA SPORTAGE","936","2014","05"
"17363","LADA NIVA","76","2014","05"
"17364","LEXUS RX","25","2014","05"
"17365","MAZDA CX-5","1394","2014","05"
"17366","MERCEDES GLA","1486","2014","05"
"17367","MERCEDES GLK","1687","2014","05"
"17368","MITSUBISHI ASX","781","2014","05"
"17369","MITSUBISHI OUTLANDER","589","2014","05"
"17370","NISSAN MURANO","8","2014","05"
"17371","NISSAN QASHQAI","1907","2014","05"
"17372","OPEL ANTARA","61","2014","05"
"17373","OPEL MOKKA","2443","2014","05"
"17374","PEUGEOT 2008","917","2014","05"
"17375","PEUGEOT 4008","27","2014","05"
"17376","RENAULT CAPTUR","1173","2014","05"
"17377","RENAULT KOLEOS","92","2014","05"
"17378","SKODA YETI","2265","2014","05"
"17379","SSANGYONG KORANDO","42","2014","05"
"17380","SUBARU XV","124","2014","05"
"17381","SUZUKI SX4","434","2014","05"
"17382","TOYOTA RAV 4","500","2014","05"
"17383","VOLVO XC70","133","2014","05"
"17384","SONSTIGE","1","2014","05"
"17385","ZUSAMMEN","26144","2014","05"
"17386","GELÄNDEWAGEN",NA,"2014","05"
"17387","AUDI Q3","2105","2014","05"
"17388","AUDI Q5","2015","2014","05"
"17389","AUDI Q7","326","2014","05"
"17390","BMW X3","1263","2014","05"
"17391","BMW X5","1269","2014","05"
"17392","BMW X6","39","2014","05"
"17393","HYUNDAI SANTA FE","219","2014","05"
"17394","JEEP CHEROKEE","127","2014","05"
"17395","JEEP COMPASS","68","2014","05"
"17396","JEEP GRAND CHEROKEE","410","2014","05"
"17397","JEEP WRANGLER","152","2014","05"
"17398","KIA SORENTO","172","2014","05"
"17399","LAND ROVER DISCOVERY","63","2014","05"
"17400","LAND ROVER FREELANDER","135","2014","05"
"17401","LAND ROVER RANGE ROVER","245","2014","05"
"17402","LAND ROVER RANGE ROVER EVO.","552","2014","05"
"17403","LAND ROVER RANGE ROVER SPORT","386","2014","05"
"17404","MERCEDES G-KLASSE","104","2014","05"
"17405","MERCEDES GL-KLASSE","230","2014","05"
"17406","MERCEDES ML-KLASSE","1017","2014","05"
"17407","MITSUBISHI PAJERO","137","2014","05"
"17408","NISSAN PATHFINDER","40","2014","05"
"17409","NISSAN X-TRAIL","71","2014","05"
"17410","PORSCHE CAYENNE","566","2014","05"
"17411","PORSCHE MACAN","614","2014","05"
"17412","SSANGYONG REXTON","36","2014","05"
"17413","SUBARU FORESTER","193","2014","05"
"17414","SUZUKI GRAND VITARA","229","2014","05"
"17415","SUZUKI JIMNY","229","2014","05"
"17416","TOYOTA LANDCRUISER","110","2014","05"
"17417","VOLVO XC60","846","2014","05"
"17418","VOLVO XC90","191","2014","05"
"17419","VW TIGUAN","5947","2014","05"
"17420","VW TOUAREG","854","2014","05"
"17421","SONSTIGE","4","2014","05"
"17422","ZUSAMMEN","20964","2014","05"
"17423","SPORTS_CARS",NA,"2014","05"
"17424","ALFA 8C COMPETIZIONE","-","2014","05"
"17425","ASTON MARTIN DB9","5","2014","05"
"17426","ASTON MARTIN RAPIDE","5","2014","05"
"17427","ASTON MARTIN VANQUISH","4","2014","05"
"17428","ASTON MARTIN V8","10","2014","05"
"17429","ASTON MARTIN V12","4","2014","05"
"17430","AUDI R8","51","2014","05"
"17431","AUDI TT","380","2014","05"
"17432","BMW I8","25","2014","05"
"17433","BMW Z4","210","2014","05"
"17434","CHEVROLET CAMARO","22","2014","05"
"17435","CHEVROLET CORVETTE","68","2014","05"
"17436","FERRARI CALIFORNIA","4","2014","05"
"17437","FERRARI F 12","12","2014","05"
"17438","FERRARI FF","4","2014","05"
"17439","FERRARI 458","45","2014","05"
"17440","FERRARI 612 SCAGLIETTI","-","2014","05"
"17441","HONDA CR-Z","1","2014","05"
"17442","HYUNDAI VELOSTER","18","2014","05"
"17443","JAGUAR F-TYPE","161","2014","05"
"17444","JAGUAR XK","25","2014","05"
"17445","LAMBORGHINI AVENTADOR","6","2014","05"
"17446","LAMBORGHINI GALLARDO","4","2014","05"
"17447","LAMBORGHINI MURCIELAGO","-","2014","05"
"17448","LEXUS LFA","1","2014","05"
"17449","LOTUS ELISE","5","2014","05"
"17450","LOTUS EVORA","-","2014","05"
"17451","LOTUS EXIGE","5","2014","05"
"17452","MASERATI GHIBLI","61","2014","05"
"17453","MASERATI GRANTURISMO","17","2014","05"
"17454","MERCEDES E-KLASSE COUPE","903","2014","05"
"17455","MERCEDES SL","131","2014","05"
"17456","MERCEDES SLK","469","2014","05"
"17457","MERCEDES SLS AMG","18","2014","05"
"17458","MORGAN 4/4","5","2014","05"
"17459","NISSAN GT-R","8","2014","05"
"17460","NISSAN 370Z","36","2014","05"
"17461","PEUGEOT RCZ","119","2014","05"
"17462","PORSCHE BOXSTER","243","2014","05"
"17463","PORSCHE CAYMAN","113","2014","05"
"17464","PORSCHE 911","688","2014","05"
"17465","SUBARU BRZ","9","2014","05"
"17466","TESLA ROADSTER","-","2014","05"
"17467","TOYOTA GT 86","40","2014","05"
"17468","WIESMANN GT","-","2014","05"
"17469","WIESMANN ROADSTER","-","2014","05"
"17470","SONSTIGE","-","2014","05"
"17471","ZUSAMMEN","3935","2014","05"
"17472","VANS",NA,"2014","05"
"17473","MINI_VANS",NA,"2014","05"
"17474","DACIA LODGY","286","2014","05"
"17475","FORD B-MAX","1086","2014","05"
"17476","FORD C-MAX","1604","2014","05"
"17477","HYUNDAI IX 20","797","2014","05"
"17478","KIA SOUL","184","2014","05"
"17479","KIA VENGA","409","2014","05"
"17480","MERCEDES B-KLASSE","3470","2014","05"
"17481","NISSAN NOTE","775","2014","05"
"17482","OPEL MERIVA","1423","2014","05"
"17483","PEUGEOT 3008","208","2014","05"
"17484","RENAULT SCENIC","1272","2014","05"
"17485","SEAT ALTEA","403","2014","05"
"17486","SKODA ROOMSTER","1119","2014","05"
"17487","SUBARU TREZIA","12","2014","05"
"17488","TOYOTA URBAN CRUISER","5","2014","05"
"17489","TOYOTA VERSO-S","181","2014","05"
"17490","SONSTIGE","-","2014","05"
"17491","ZUSAMMEN","13234","2014","05"
"17492","LARGE_VANS",NA,"2014","05"
"17493","CHEVROLET ORLANDO","51","2014","05"
"17494","CITROEN C8","13","2014","05"
"17495","FIAT FREEMONT","299","2014","05"
"17496","FORD GALAXY","530","2014","05"
"17497","FORD GRAND C-MAX","755","2014","05"
"17498","FORD S-MAX","1091","2014","05"
"17499","KIA CARENS","309","2014","05"
"17500","LANCIA VOYAGER","64","2014","05"
"17501","MAZDA 5","298","2014","05"
"17502","MERCEDES V-KLASSE","469","2014","05"
"17503","MERCEDES VIANO","359","2014","05"
"17504","OPEL ZAFIRA","1890","2014","05"
"17505","PEUGEOT 807","17","2014","05"
"17506","PEUGEOT 5008","145","2014","05"
"17507","RENAULT ESPACE","57","2014","05"
"17508","SEAT ALHAMBRA","848","2014","05"
"17509","SSANGYONG RODIUS","6","2014","05"
"17510","TOYOTA PRIUS PLUS","74","2014","05"
"17511","TOYOTA VERSO","654","2014","05"
"17512","VW SHARAN","1823","2014","05"
"17513","VW TOURAN","5037","2014","05"
"17514","SONSTIGE","-","2014","05"
"17515","ZUSAMMEN","14789","2014","05"
"17516","VANS INSGESAMT","28023","2014","05"
"17517","UTILITIES",NA,"2014","05"
"17518","CITROEN BERLINGO","940","2014","05"
"17519","CITROEN JUMPER","22","2014","05"
"17520","CITROEN JUMPY","129","2014","05"
"17521","CITROEN NEMO","4","2014","05"
"17522","DACIA DOKKER","287","2014","05"
"17523","FIAT DOBLO","106","2014","05"
"17524","FIAT DUCATO","104","2014","05"
"17525","FIAT FIORINO","45","2014","05"
"17526","FIAT SCUDO","98","2014","05"
"17527","FORD TRANSIT CONNECT","233","2014","05"
"17528","FORD TRANSIT, TOURNEO","1070","2014","05"
"17529","HYUNDAI H-1 STAREX","46","2014","05"
"17530","MERCEDES CITAN","251","2014","05"
"17531","MERCEDES SPRINTER","271","2014","05"
"17532","MERCEDES VITO","446","2014","05"
"17533","NISSAN NV200","173","2014","05"
"17534","NISSAN NV400","4","2014","05"
"17535","NISSAN PRIMASTAR","20","2014","05"
"17536","OPEL COMBO","72","2014","05"
"17537","OPEL MOVANO","8","2014","05"
"17538","OPEL VIVARO","327","2014","05"
"17539","PEUGEOT BIPPER","11","2014","05"
"17540","PEUGEOT BOXER","22","2014","05"
"17541","PEUGEOT EXPERT","91","2014","05"
"17542","PEUGEOT PARTNER","220","2014","05"
"17543","RENAULT KANGOO","481","2014","05"
"17544","RENAULT MASTER","36","2014","05"
"17545","RENAULT TRAFIC","171","2014","05"
"17546","VW CADDY","3018","2014","05"
"17547","VW CRAFTER","79","2014","05"
"17548","VW TRANSPORTER","2984","2014","05"
"17549","SONSTIGE","1","2014","05"
"17550","ZUSAMMEN","11770","2014","05"
"17551","RVs",NA,"2014","05"
"17552","CITROEN JUMPER","173","2014","05"
"17553","FIAT DUCATO","3074","2014","05"
"17554","FORD TRANSIT, TOURNEO","171","2014","05"
"17555","IVECO DAILY","40","2014","05"
"17556","IVECO EUROCARGO","3","2014","05"
"17557","MERCEDES SPRINTER","40","2014","05"
"17558","MERCEDES VIANO","93","2014","05"
"17559","PEUGEOT BOXER","12","2014","05"
"17560","RENAULT MASTER","6","2014","05"
"17561","VW TRANSPORTER","168","2014","05"
"17562","SONSTIGE","137","2014","05"
"17563","ZUSAMMEN","3917","2014","05"
"17564","SONSTIGE","872","2014","05"
"17565","NEUZULASSUNGEN INSGESAMT","274804","2014","05"
"17566","1) Wegen der Trennung von Modellreihen und teilweise veränderter Segmentzuordnungen ab Januar 2014 ist der Vergleich zum Vorjahr nur bedingt möglich.- 2) Ausgewiesen werden",NA,"2014","05"
"17567","Modellreihen mit mindestens 5 neu zugelassenen Fahrzeugen (Ausnahme: Oberklasse und Sportwagen).",NA,"2014","05"
"17568","MINIS",NA,"2014","06"
"17569","CHEVROLET SPARK","38","2014","06"
"17570","CITROEN C-ZERO","5","2014","06"
"17571","CITROEN C1","286","2014","06"
"17572","FIAT PANDA","509","2014","06"
"17573","FIAT 500","2796","2014","06"
"17574","FORD KA","652","2014","06"
"17575","HYUNDAI I 10","1743","2014","06"
"17576","KIA PICANTO","828","2014","06"
"17577","LANCIA YPSILON","30","2014","06"
"17578","MITSUBISHI I-MIEV","14","2014","06"
"17579","OPEL ADAM","2049","2014","06"
"17580","OPEL AGILA","153","2014","06"
"17581","PEUGEOT 107","83","2014","06"
"17582","PEUGEOT 108","10","2014","06"
"17583","RENAULT TWINGO","1200","2014","06"
"17584","SEAT MII","1083","2014","06"
"17585","SKODA CITIGO","1476","2014","06"
"17586","SMART FORTWO","2063","2014","06"
"17587","SUZUKI ALTO","101","2014","06"
"17588","SUZUKI SPLASH","226","2014","06"
"17589","TOYOTA AYGO","528","2014","06"
"17590","TOYOTA IQ","40","2014","06"
"17591","VW UP","5130","2014","06"
"17592","SONSTIGE","1","2014","06"
"17593","ZUSAMMEN","21044","2014","06"
"17594","SMALL_CARS",NA,"2014","06"
"17595","ALFA MITO","89","2014","06"
"17596","AUDI A1, S1","2247","2014","06"
"17597","BMW I3","211","2014","06"
"17598","CHEVROLET AVEO","9","2014","06"
"17599","CITROEN C3","1110","2014","06"
"17600","CITROEN DS3","537","2014","06"
"17601","FIAT PUNTO","456","2014","06"
"17602","FORD FIESTA","3631","2014","06"
"17603","HONDA JAZZ","470","2014","06"
"17604","HYUNDAI I 20","2264","2014","06"
"17605","KIA RIO","672","2014","06"
"17606","MAZDA 2","647","2014","06"
"17607","MINI","3302","2014","06"
"17608","MITSUBISHI MIRAGE, SPACE STAR","366","2014","06"
"17609","NISSAN JUKE","672","2014","06"
"17610","NISSAN MICRA","1106","2014","06"
"17611","OPEL CORSA","5565","2014","06"
"17612","PEUGEOT 207","207","2014","06"
